"","Fitted","Actual","Date"
"236",11.1638882395287,9.531,"1772-05-01"
"237",12.8476545209226,12.647,"1772-06-01"
"238",13.6292928902532,14.581,"1772-07-01"
"239",13.5093829515287,14.098,"1772-08-01"
"240",11.4226310019235,10.303,"1772-09-01"
"241",6.95405940690063,9.268,"1772-10-01"
"242",5.73886568382184,7.736,"1772-11-01"
"243",2.87840908665928,5.512,"1772-12-01"
"244",2.41540066547555,-0.437,"1773-01-01"
"245",1.72740052153114,1.421,"1773-02-01"
"246",3.56346167899902,4.422,"1773-03-01"
"247",8.08391352297046,9.415,"1773-04-01"
"248",11.4050896160729,12.764,"1773-05-01"
"249",14.0231589856236,12.811,"1773-06-01"
"250",13.9272548474811,14.484,"1773-07-01"
"251",13.6937369959063,13.624,"1773-08-01"
"252",11.4093179570549,12.488,"1773-09-01"
"253",7.96395408727439,9.206,"1773-10-01"
"254",5.98858815720235,3.369,"1773-11-01"
"255",1.77635675130196,5.091,"1773-12-01"
"256",2.21423204631515,-0.325,"1774-01-01"
"257",1.862557515407,4.914,"1774-02-01"
"258",4.85111203606999,5.643,"1774-03-01"
"259",8.72224541372681,10.153,"1774-04-01"
"260",11.9355581482974,16.025,"1774-05-01"
"261",15.249562955102,15.371,"1774-06-01"
"262",15.081996801785,16.521,"1774-07-01"
"263",14.676529043374,14.099,"1774-08-01"
"264",11.9550028837021,10.936,"1774-09-01"
"265",7.86123877923943,8.59,"1774-10-01"
"266",5.94547164007908,3.029,"1774-11-01"
"267",2.06466710114081,0.31,"1774-12-01"
"268",0.806896610353954,4.261,"1775-01-01"
"269",3.68453790809507,6.427,"1775-02-01"
"270",5.65024376259319,7.759,"1775-03-01"
"271",9.73815336922868,7.952,"1775-04-01"
"272",11.6832195872271,11.399,"1775-05-01"
"273",13.9438617098736,12.314,"1775-06-01"
"274",14.2579075853108,14.719,"1775-07-01"
"275",14.1058728385399,14.435,"1775-08-01"
"276",12.0204219126231,11.096,"1775-09-01"
"277",7.98222542377993,10.372,"1775-10-01"
"278",6.45084963280147,8.179,"1775-11-01"
"279",3.74409762592361,1.284,"1775-12-01"
"280",1.43575669285692,-0.806,"1776-01-01"
"281",2.33147612800949,4.825,"1776-02-01"
"282",5.26916753128282,4.652,"1776-03-01"
"283",8.64685988364087,7.44,"1776-04-01"
"284",11.4467941921563,10.475,"1776-05-01"
"285",13.5214704336917,14.564,"1776-06-01"
"286",14.9430153446351,14.108,"1776-07-01"
"287",13.9046364643618,14.837,"1776-08-01"
"288",12.0676899697288,10.602,"1776-09-01"
"289",7.89485275277689,8.06,"1776-10-01"
"290",5.71891799508279,5.87,"1776-11-01"
"291",2.80446986909912,5.021,"1776-12-01"
"292",2.47803764984314,6.021,"1777-01-01"
"293",4.66340780995187,4.919,"1777-02-01"
"294",5.39329639524027,5.572,"1777-03-01"
"295",8.99630318327104,6.362,"1777-04-01"
"296",11.1822839763935,11.389,"1777-05-01"
"297",13.9578442656701,12.323,"1777-06-01"
"298",14.2708019015766,12.743,"1777-07-01"
"299",13.5467932000664,12.815,"1777-08-01"
"300",11.3640934642924,11.379,"1777-09-01"
"301",8.1322951519098,6.956,"1777-10-01"
"302",5.35876260813869,5.529,"1777-11-01"
"303",2.75709090044272,3.067,"1777-12-01"
"304",1.94234779172621,2.521,"1778-01-01"
"305",3.45051480507361,6.094,"1778-02-01"
"306",5.62542910161964,4.604,"1778-03-01"
"307",8.46127678762779,10.984,"1778-04-01"
"308",12.5753811371538,11.286,"1778-05-01"
"309",13.8115243665863,11.731,"1778-06-01"
"310",13.9886559776278,15.037,"1778-07-01"
"311",14.2261551673751,12.869,"1778-08-01"
"312",11.4095801290582,13.377,"1778-09-01"
"313",8.75732955453424,8.049,"1778-10-01"
"314",5.77488727179751,3.854,"1778-11-01"
"315",2.29340950524445,2.101,"1778-12-01"
"316",1.68288101572955,1.47,"1779-01-01"
"317",3.23620768533291,5.14,"1779-02-01"
"318",5.26979613877384,6.967,"1779-03-01"
"319",9.32175043434086,9.965,"1779-04-01"
"320",12.2235866391943,14.18,"1779-05-01"
"321",14.6762888534863,12.547,"1779-06-01"
"322",14.3655137849802,13.659,"1779-07-01"
"323",13.7984466978981,13.799,"1779-08-01"
"324",11.8536035851658,12.683,"1779-09-01"
"325",8.57356124125993,9.35,"1779-10-01"
"326",6.18087786644918,5.77,"1779-11-01"
"327",2.99907138184231,2.269,"1779-12-01"
"328",1.85734799068358,2.515,"1780-01-01"
"329",3.78335482438848,4.08,"1780-02-01"
"330",5.13053886936292,5.724,"1780-03-01"
"331",9.07636980063565,13.732,"1780-04-01"
"332",13.6469994840739,15.757,"1780-05-01"
"333",15.2778947383903,14.747,"1780-06-01"
"334",15.2710903812026,16.183,"1780-07-01"
"335",14.8661626784602,12.947,"1780-08-01"
"336",11.8750380275456,8.844,"1780-09-01"
"337",7.60090291064693,9.376,"1780-10-01"
"338",6.33881478650631,6.706,"1780-11-01"
"339",3.43488008605136,2.584,"1780-12-01"
