datetime,carbon,temp
1918-01-15,303.2699644064805,1.9340000000000002
1918-02-15,303.30499417567495,2.455
1918-03-15,303.3388461769507,4.811
1918-04-15,303.3715664868363,7.643999999999999
1918-05-15,303.4032317795474,10.54
1918-06-15,303.433897859377,12.908
1918-07-15,303.4637679483824,14.002
1918-08-15,303.492969626551,13.431
1918-09-15,303.52156215501634,11.880999999999998
1918-10-15,303.5497961127128,9.433
1918-11-15,303.577896277749,5.683
1918-12-15,303.6060325910589,2.8480000000000003
1919-01-15,303.63458767059626,2.184
1919-02-15,303.66414059469446,2.852
1919-03-15,303.69501856513915,4.743
1919-04-15,303.72732350609215,8.487
1919-05-15,303.7610782682958,10.969
1919-06-15,303.7961482968684,13.228
1919-07-15,303.83224028747327,14.274000000000001
1919-08-15,303.86911609144363,13.786
1919-09-15,303.90659791978476,11.989999999999998
1919-10-15,303.9443934597749,9.361
1919-11-15,303.98213718767954,5.489
1919-12-15,304.0194494609493,3.2239999999999998
1920-01-15,304.0561567304053,2.841
1920-02-15,304.09228721453394,2.755
1920-03-15,304.1277952655834,5.227
1920-04-15,304.1625777220171,8.293
1920-05-15,304.1965637946952,11.130999999999998
1920-06-15,304.2296669098989,13.105
1920-07-15,304.2618097603957,14.245
1920-08-15,304.2930001909018,13.698
1920-09-15,304.3233349945633,11.794
1920-10-15,304.35294964622676,9.021
1920-11-15,304.3819912725512,5.566
1920-12-15,304.4105923616371,2.629
1921-01-15,304.4389819725061,2.98
1921-02-15,304.4674752902499,3.125
1921-03-15,304.4962632996351,5.081
1921-04-15,304.52542526345707,8.324
1921-05-15,304.5549973103647,11.245
1921-06-15,304.58493568687516,13.44
1921-07-15,304.61523578516767,14.436
1921-08-15,304.64577530658596,13.561
1921-09-15,304.6763194643529,11.869000000000002
1921-10-15,304.7067040604046,9.264
1921-11-15,304.73670150382134,5.864
1921-12-15,304.76606288783285,3.663
1922-01-15,304.79475818936737,2.15
1922-02-15,304.8229716493939,2.376
1922-03-15,304.8507834416404,5.1560000000000015
1922-04-15,304.8781885583825,8.379999999999999
1922-05-15,304.90520061984137,11.097
1922-06-15,304.9317962566937,13.331
1922-07-15,304.9580690776775,14.278
1922-08-15,304.9840485676714,13.584
1922-09-15,305.00970735778543,11.775
1922-10-15,305.03518029085717,9.056
1922-11-15,305.0605796582611,6.046
1922-12-15,305.0859821286415,3.667
1923-01-15,305.11168983739236,2.487
1923-02-15,305.13820955054973,2.563
1923-03-15,305.16581222721385,4.8660000000000005
1923-04-15,305.1945591493878,7.749
1923-05-15,305.22444555005467,10.848999999999998
1923-06-15,305.2553236624002,13.296
1923-07-15,305.2870061219611,13.984000000000002
1923-08-15,305.3192510159961,13.611
1923-09-15,305.35176941239735,11.883
1923-10-15,305.38428551749973,9.52
1923-11-15,305.4164325897773,6.377999999999999
1923-12-15,305.44779978411066,3.88
1924-01-15,305.4782572430181,2.339
1924-02-15,305.50795194664533,2.888
1924-03-15,305.5368715326701,5.352
1924-04-15,305.56487017493856,7.97
1924-05-15,305.59181082944593,11.187999999999999
