"","Fitted","Actual","Date"
"1016",280.635488302035,280.635719793814,"1834-08-15"
"1017",280.598027887774,280.5981945548,"1834-09-15"
"1018",281.636915518498,281.637032143802,"1834-10-15"
"1019",282.643142789963,282.643238982012,"1834-11-15"
"1020",283.281803234304,283.281894710171,"1834-12-15"
"1021",283.743436872629,283.743552366806,"1835-01-15"
"1022",284.12757522684,284.127731272688,"1835-02-15"
"1023",284.47064583577,284.470870402997,"1835-03-15"
"1024",284.712557815757,284.712868156957,"1835-04-15"
"1025",284.658408571671,284.658831981959,"1835-05-15"
"1026",283.928536188332,283.929081863452,"1835-06-15"
"1027",282.291924524389,282.292559468647,"1835-07-15"
"1028",280.692615738271,280.693321823728,"1835-08-15"
"1029",280.656201118584,280.656946204825,"1835-09-15"
"1030",281.696299116067,281.697064192321,"1835-10-15"
"1031",282.703850201742,282.704603954804,"1835-11-15"
"1032",283.34384423641,283.344566880412,"1835-12-15"
"1033",283.806766806251,283.807427755067,"1836-01-15"
"1034",284.192048862202,284.192627646937,"1836-02-15"
"1035",284.536060604024,284.536527278598,"1836-03-15"
"1036",284.77861329911,284.778946796669,"1836-04-15"
"1037",284.72474446164,284.724915395937,"1836-05-15"
"1038",283.994693852834,283.994687012993,"1836-06-15"
"1039",282.357390015157,282.357234633567,"1836-07-15"
"1040",280.756979466979,280.75669387014,"1836-08-15"
"1041",280.719107906521,280.718720930384,"1836-09-15"
"1042",281.757495693033,281.757026326232,"1836-10-15"
"1043",282.763140699745,282.762617157813,"1836-11-15"
"1044",283.401131891916,283.400573744813,"1836-12-15"
"1045",283.862014885591,283.861449804699,"1837-01-15"
"1046",284.245317273217,284.244765337185,"1837-02-15"
"1047",284.587471592787,284.586959996391,"1837-03-15"
"1048",284.828383590836,284.827932860483,"1837-04-15"
"1049",284.773155145176,284.772792055794,"1837-05-15"
"1050",284.042120702919,284.041863163966,"1837-06-15"
"1051",282.404277901076,282.404114320391,"1837-07-15"
"1052",280.803709259148,280.803629991838,"1837-08-15"
"1053",280.76602146888,280.76601455806,"1837-09-15"
"1054",281.804871047951,281.804926703064,"1837-10-15"
"1055",282.811215298411,282.811321699057,"1837-11-15"
"1056",283.450080810066,283.450228037805,"1837-12-15"
"1057",283.911971254227,283.91214760885,"1838-01-15"
"1058",284.296353134328,284.296548583985,"1838-02-15"
"1059",284.639615838636,284.639818789405,"1838-03-15"
"1060",284.881605154121,284.881805475357,"1838-04-15"
"1061",284.827378750098,284.827564940251,"1838-05-15"
"1062",284.097211113433,284.097373768789,"1838-06-15"
"1063",282.460048686994,282.460191384472,"1838-07-15"
"1064",280.859996609343,280.860123855588,"1838-08-15"
"1065",280.822682059555,280.82279792885,"1838-09-15"
"1066",281.861785683476,281.861894655232,"1838-10-15"
"1067",282.868285499887,282.868391673907,"1838-11-15"
"1068",283.507232011823,283.507339843603,"1838-12-15"
"1069",283.969149808829,283.969263420826,"1839-01-15"
"1070",284.35352911838,284.353652944335,"1839-02-15"
"1071",284.69678042452,284.696918607291,"1839-03-15"
"1072",284.938773072162,284.9389300269,"1839-04-15"
"1073",284.88458598169,284.88476586854,"1839-05-15"
"1074",284.154517320769,284.154724648897,"1839-06-15"
"1075",282.517538755117,282.517781273274,"1839-07-15"
"1076",280.917766095868,280.918052726362,"1839-08-15"
"1077",280.880837811687,280.881176614917,"1839-09-15"
"1078",281.920445005982,281.92084484995,"1839-10-15"
"1079",282.927576934686,282.928045930678,"1839-11-15"
"1080",283.56729460753,283.56784157587,"1839-12-15"
"1081",284.030133805265,284.030766902074,"1840-01-15"
"1082",284.415595304852,284.416323308087,"1840-02-15"
"1083",284.76010074162,284.760931847113,"1840-03-15"
"1084",285.003530047545,285.0044729964,"1840-04-15"
"1085",284.950973258878,284.952036281364,"1840-05-15"
"1086",284.222739199916,284.223930374179,"1840-06-15"
"1087",282.587810398615,282.58910939355,"1840-07-15"
"1088",280.99025361285,280.991626778539,"1840-08-15"
"1089",280.955630264752,280.957053431584,"1840-09-15"
"1090",281.997574444034,281.999014559376,"1840-10-15"
"1091",283.006999622225,283.008431956809,"1840-11-15"
"1092",283.648908612741,283.65030063833,"1840-12-15"
"1093",284.113762520087,284.115089016167,"1841-01-15"
"1094",284.501002886403,284.502231784795,"1841-02-15"
"1095",284.846977643973,284.848083293098,"1841-03-15"
"1096",285.091506578179,285.092457314002,"1841-04-15"
"1097",285.039606876405,285.040376668603,"1841-05-15"
"1098",284.311526208012,284.312084089245,"1841-06-15"
"1099",282.676167260917,282.676516254076,"1841-07-15"
"1100",281.077624648382,281.077787383387,"1841-08-15"
"1101",281.041550435942,281.041536385835,"1841-09-15"
"1102",282.081625508556,282.081456474329,"1841-10-15"
"1103",283.088851218586,283.08853744998,"1841-11-15"
"1104",283.728279763211,283.727842333456,"1841-12-15"
"1105",284.190457702379,284.189907543201,"1842-01-15"
"1106",284.574878234459,284.57423577991,"1842-02-15"
"1107",284.917972617965,284.917249398683,"1842-03-15"
"1108",285.159614289648,285.158830178667,"1842-04-15"
"1109",285.104901893585,285.104068947174,"1842-05-15"
"1110",284.374138615013,284.373276180027,"1842-06-15"
"1111",282.736316027298,282.735424969995,"1842-07-15"
"1112",281.135532964153,281.134604126862,"1842-08-15"
"1113",281.097390036419,281.096419798159,"1842-09-15"
